image,kontext_images,prompt,loss_weight
/data1/dataset/DROID/train_v8/final/11952_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11952_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker on the table. Place the marker into the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11952_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/14897_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/14897_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the grapes from the top of the stove. Place the grapes in the pot in the sink.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/14897_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/16495_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/16495_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle from the bowl. Place the bottle in the upper layer of the tray.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/16495_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/34185_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/34185_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange block on the table. Place the orange block on the green block.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/34185_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/13944_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/13944_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup from the table. Place the cup near the center of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/13944_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/24515_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/24515_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the salt cellar on the table. Place the salt cellar on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/24515_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/29276_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/29276_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the banana plush toy from the plate. Place the banana plush toy in the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/29276_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/65949_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/65949_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker on the table. Place the marker in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/65949_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/22725_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/22725_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pineapple plush toy from the box. Place the pineapple plush toy at the designated position.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/22725_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/29138_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/29138_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the jar on the table. Place the jar on the gray object.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/29138_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/11602_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11602_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the carrot from the table. Place the carrot on the silver pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11602_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/90815_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/90815_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel on the table. Place the white and brown towels on the tray.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/90815_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/90815_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/90815_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel on the table. Place the white and brown towels on the tray.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/90815_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/90971_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/90971_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange block on the table. Place the orange block on top of the green block.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/90971_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/3600_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/3600_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the can from the table. Place the can on the metal item.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/3600_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/41788_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/41788_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green cloth on the counter. Place the green cloth at the desired position on the counter.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/41788_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/36127_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/36127_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the first drink from the tray. Place the first drink on the tabletop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/36127_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/36127_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/36127_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the second drink from the tray. Place the second drink on the tabletop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/36127_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/41494_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/41494_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup from the table. Place the cup in the center of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/41494_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/16944_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/16944_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue sponge from the sink. Place the blue sponge in the bottom cabinet.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/16944_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/2321_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/2321_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the toy in the white pot. Place the toy in the white pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/2321_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/10664_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10664_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pen from the cup. Place the pen on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10664_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/35777_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/35777_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue plush toy from the top shelf of the fridge. Place the blue plush toy on the bottom shelf of the fridge.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/35777_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/1264_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/1264_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the soda can from the sink. Place the soda can on the counter.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/1264_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/19602_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/19602_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the jar in the sink. Place the jar on the tabletop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/19602_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/59848_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/59848_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow cube on the table. Place the yellow cube in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/59848_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/29349_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/29349_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the banana toy from the basket. Place the banana toy on the plate.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/29349_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/38372_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/38372_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the small bottle from the container. Place the small bottle on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/38372_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/14022_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/14022_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the pot. Place the lid on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/14022_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/11265_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11265_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the beige bowl from the table. Place the beige bowl in the new position.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11265_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/15706_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/15706_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pen on the table. Place the pen in the new position on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/15706_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/14772_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/14772_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the second shirt at the edge of the box. Place the second shirt inside the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/14772_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/16916_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/16916_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the toy in the box. Place the toy on the shelf.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/16916_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/37995_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/37995_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid on the pot. Place the lid on the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/37995_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/16202_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/16202_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the brown drink from the tabletop. Place the brown drink in the sink.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/16202_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/14335_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/14335_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle on the table. Place the bottle on the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/14335_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/12272_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/12272_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object on the table. Place the object in the center of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/12272_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/1145_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/1145_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object in the box. Place the object on the tabletop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/1145_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/40517_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/40517_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue toy from the hook. Place the blue toy on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/40517_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/21159_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/21159_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker in the cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/21159_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/78960_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/78960_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the drink on the table. Place the drink in the drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/78960_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/80483_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/80483_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker inside the cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/80483_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/26264_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/26264_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the granola bar from the counter. Place the granola bar in the cabinet above.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/26264_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/53403_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/53403_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue hanger on the table. Place the blue hanger on the black pole.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/53403_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/47006_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/47006_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Take off the charger head beside the extension cord. Place the charger head in the slot on the extension cord.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/47006_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/13260_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/13260_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green object from the countertop. Place the green object on the first shelf.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/13260_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/5570_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/5570_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle on the table. Place the bottle inside the white bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/5570_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/21633_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/21633_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green plush toy from the red bowl. Place the green plush toy on the countertop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/21633_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/11227_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11227_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange cup from the table. Place the orange cup in the black bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11227_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/58441_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/58441_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/58441_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/43383_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/43383_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the packaging bag on the countertop. Place the packaging bag in the sink.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/43383_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/23037_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/23037_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker on the table. Place the marker in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/23037_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/2323_exterior_image_2_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/2323_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the second water bottle on the counter. Place the second water bottle on the top part of the counter.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/2323_exterior_image_2_left_pair1.png
/data1/dataset/DROID/train_v8/final/13149_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/13149_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange cup on the table. Place the orange cup in the black bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/13149_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/12382_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/12382_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green object from the table. Place the green object on the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/12382_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/16746_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/16746_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the fork from the table. Place the fork in the drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/16746_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/21756_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/21756_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker on the table. Place the marker on the towel.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/21756_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/10837_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10837_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the orange ring from the surface of the wooden platform. Place the orange ring on the wooden platform.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10837_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/32666_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/32666_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup from the table. Place the cup in the middle of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/32666_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/82874_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/82874_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the brown clothing on the table. Place the brown clothing on the back of the chair.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/82874_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/9397_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/9397_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup from the sink. Place the cup on the countertop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/9397_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/32064_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/32064_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object. Place the white object in the red cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/32064_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/60705_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/60705_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the tablecloth on the table. Place the unfolded tablecloth on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/60705_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/74682_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/74682_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the desktop. Place the pen in the cup.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/74682_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/7524_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/7524_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/7524_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/87972_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/87972_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker on the blue table. Place the marker in the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/87972_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/47121_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/47121_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker on the table. Place the marker on the cloth on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/47121_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/47121_exterior_image_2_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/47121_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the folded cloth from the table. Place the folded cloth into the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/47121_exterior_image_2_left_pair1.png
